# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
1.572282163607796519e+03	1.973900150428308464e+01	2.776950515087055898e-02	7.433719335221434252e-04	8.124618428380940560e-02	9.974545139407806071e-04	1.236600976048115141e+00	4.718982413518536291e-03	3.090607565571062754e+00	8.208080924323421512e-02	2.430116595492710587e+02	8.404214617798713149e+00	1.163490965053415849e+01	1.818474839924161734e-03	6.774050829026359577e-02	2.242995152773306824e-03	3.548763146475672481e-01	6.538244686998392549e-03	1.655721112710023535e+00	7.116015353774853003e-02
1.734747167427074146e+03	1.923288066609232771e+01	2.682561789306624894e-02	5.935235830457175977e-04	7.361981125481920074e-02	7.992910971909092258e-04	1.193376931439151578e+00	3.876547228773342436e-03	9.091206839212925273e-01	7.142226413154444120e-02	1.717405292360137139e+02	6.943765930490681804e+00	1.163371001231556079e+01	2.287112922289822638e-03	7.157131954562304110e-02	2.758387526475349159e-03	3.225089043540029232e-01	7.637208919141920925e-03	-1.671445905629010409e-01	6.748240467039126611e-02
1.841430388237393117e+03	1.889918928525449715e+01	4.242829263286138075e-02	5.923487918996781301e-04	7.922043875049072925e-02	7.953349373877148390e-04	1.216363144277303077e+00	3.771617519454615718e-03	2.696868014843520900e-01	7.677063824779653545e-02	1.829042149359609368e+02	7.257550417917927987e+00	1.167593015527203626e+01	2.174250461947598630e-03	6.839938678538291794e-02	2.579855022680532187e-03	2.791488641914444124e-01	6.912358427617062810e-03	-1.692073510681445292e+00	7.373414920499601899e-02
1.759045636022889312e+03	1.567308455938022860e+01	3.320933709022579755e-02	4.962653453294714728e-04	7.646040490851205296e-02	6.665208154102716205e-04	1.170884941052233286e+00	3.146383395300668493e-03	-4.040905390294561306e-01	6.231335733986493458e-02	1.749703507568106602e+02	6.489710825190784682e+00	1.172093957656025687e+01	2.345233110988632300e-03	7.869847624940139175e-02	2.771466286267774450e-03	3.153345545881745537e-01	7.398512104454203417e-03	-2.525051663954673398e+00	7.196704727870897877e-02
1.556399562096129557e+03	2.046722627047556031e+01	2.020104979228988865e-02	7.392829666947671637e-04	7.720471905225768927e-02	9.933736286919156704e-04	1.198932553978501181e+00	4.728469703908872064e-03	-1.471874129501425488e+00	8.102918276084677962e-02	2.405213318541821934e+02	7.165914390985310689e+00	1.162428544161621424e+01	1.463304092552315545e-03	6.344698784544973436e-02	1.811621474156878495e-03	3.408174358472944587e-01	5.322527230248876896e-03	-3.718690070086662303e+00	5.750006555441221356e-02
1.584150040256192824e+03	1.588408398260240872e+01	2.619653317265106113e-02	5.426464577410935455e-04	7.437363040978373085e-02	7.300190845201583872e-04	1.177517277114033867e+00	3.499373115370957212e-03	7.605119914129265801e+00	6.045935942590677931e-02	2.206524653537925929e+02	8.755235714179637085e+00	1.158947218569212367e+01	2.087309127033861594e-03	6.709894164386624726e-02	2.543540438183270434e-03	3.226514603247257473e-01	7.191783823835697781e-03	7.639735556262664318e+00	7.848680887117213956e-02
1.807276168426746608e+03	2.012523007710455047e+01	3.296006985265478861e-02	6.015877748077681818e-04	7.425519321352633262e-02	8.094845230982382995e-04	1.181413298838212889e+00	3.889936664135696179e-03	-2.049119966168076457e-01	7.623518476806367961e-02	2.131334878518515552e+02	7.788496500030189118e+00	1.168920145050473991e+01	1.988293391113207277e-03	6.942428340937863152e-02	2.422842058034675294e-03	3.341516559394448471e-01	6.857208430321737498e-03	-1.949776174383279548e+00	7.104939450598343753e-02
1.863887820470657516e+03	1.530809089337824602e+01	3.791010493727361291e-02	4.493410696905908832e-04	7.514623406716958165e-02	6.039895376636805931e-04	1.168448375766292902e+00	2.870107834172559366e-03	1.893211840028792281e-01	5.947715754739477112e-02	1.499330079224592680e+02	7.752288669867371418e+00	1.165811767443962133e+01	2.674397426217289993e-03	6.605015728405770614e-02	3.262742827940941399e-03	3.198553503329775172e-01	9.246145677674920405e-03	-1.295498491487656167e+00	6.854702107163013203e-02
1.269869853117994808e+03	2.096530490132802527e+01	-2.212110220809434310e-03	9.345943268583518709e-04	7.767456863734682748e-02	1.254358822014582826e-03	1.174737646364098387e+00	5.890269825818473561e-03	-1.251190026024087798e+00	8.502604118432953439e-02	2.150222490355448315e+02	9.711624684972610666e+00	1.157262289095944219e+01	2.547970717582961463e-03	7.282109622869381571e-02	3.149797868912222742e-03	3.891254964574844544e-01	9.261031943543444195e-03	-4.128019953740606596e+00	8.429596490201990422e-02
1.898663584692621271e+03	2.152297982404676802e+01	3.814817485619654419e-02	6.378269515837900385e-04	7.728171972773874299e-02	8.572599939852184334e-04	1.207903368822612844e+00	4.095023291697248539e-03	-1.425391913424553403e+00	8.485258821109969984e-02	8.788383185923088092e+01	4.196364785552540333e+00	1.172641194800242559e+01	3.764072554546974130e-03	9.177483590076812581e-02	4.114833185565523049e-03	2.573649693547833683e-01	9.982862953897881156e-03	-2.717878845291467282e+00	6.331289307302709335e-02
