# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
1.926146489539647973e+03	2.382879422713561723e+01	3.246501760782014717e-02	6.143428871661814816e-04	6.830234818492646187e-02	8.279309880486888148e-04	1.106485628348512495e+00	3.988741962339665062e-03	-6.208213502994577165e-02	8.430868463490479026e-02	1.705695510095448242e+02	4.595582892176103940e+00	8.659634547831558393e+00	1.802169942528191512e-03	8.205581336978617912e-02	2.093139974067384848e-03	3.002012592386634759e-01	5.439003749643875167e-03	7.014522029475619425e-01	5.537128096459821569e-02
1.995342506878896756e+03	3.798905639202109796e+01	3.844669159312024548e-02	9.374286936203067230e-04	6.766721869733298422e-02	1.262009448601516962e-03	1.065355000166744892e+00	5.985316611163334424e-03	-2.105937716439859830e+00	1.366117981393749903e-01	1.971313967043861339e+02	5.519968879856429034e+00	8.674441070585674041e+00	1.683172743673271759e-03	7.545313447437612675e-02	2.009815421432686790e-03	3.204335991474931977e-01	5.461951517747521551e-03	-2.001987238491987675e+00	5.751094465484320878e-02
2.142573721170001136e+03	3.711636201685491443e+01	3.388216839304798722e-02	8.655305067011092278e-04	6.878043824561355657e-02	1.167910117942942390e-03	1.153082905853944684e+00	5.733128442218556574e-03	-6.318566895260927296e+00	1.284689963699942039e-01	1.856247688566474210e+02	5.705004767683565348e+00	8.709670537310188365e+00	1.958093111680815363e-03	7.903191257504339762e-02	2.304906376347582234e-03	3.099384789988021693e-01	6.112406451874084073e-03	-4.529291519277149902e+00	6.433672828881233097e-02
1.620527614762557960e+03	3.508817106752164960e+01	1.728173675176077062e-02	1.223284347689697609e-03	7.760632180629035981e-02	1.644501231440577893e-03	1.221284896370259609e+00	7.887313403744022552e-03	-5.329302925107104016e+00	1.380120296551635983e-01	1.922260233791972439e+02	5.299781365306448500e+00	8.558674869875625646e+00	1.660930017173993262e-03	7.628158454002570421e-02	2.004560430164609077e-03	3.460535481856795714e-01	5.568811648343766595e-03	-4.147486590947581320e+00	5.305399278860965101e-02
2.199156412049984283e+03	4.049093197305595737e+01	3.948933035142045828e-02	9.295031270435390267e-04	6.944596310926731686e-02	1.252813762081081807e-03	1.133106351392170863e+00	6.066796787266770172e-03	-5.382588891819329646e+00	1.440085312204999191e-01	1.872241125968150470e+02	5.969733901168391199e+00	8.705941110513588654e+00	1.954368472032186940e-03	7.780093857103813348e-02	2.365238753841201243e-03	3.595093115903363334e-01	6.614594620280427398e-03	-4.506828677402189953e+00	5.961941861010652127e-02
1.813286953514597144e+03	3.498328885590234449e+01	2.619893526422665403e-02	9.247645262648626456e-04	6.597201716107914393e-02	1.247384008985869810e-03	1.084234660446731224e+00	6.038992161962997672e-03	-1.117329764187286578e+00	1.196777617851804143e-01	2.202012293660402520e+02	6.647198571874598727e+00	8.663254665724723580e+00	1.792362741296103096e-03	7.529596484818774915e-02	2.167376472841674607e-03	3.456621972556968014e-01	6.043909325115419048e-03	-1.419868733267839023e+00	6.552839916147126798e-02
1.665422705717003510e+03	2.344368464606378666e+01	2.214325952091967739e-02	7.477932817322992341e-04	7.302004015928864611e-02	1.006517215847030529e-03	1.165433495312663048e+00	4.837732520489571551e-03	4.054425265487358598e-01	8.762784354996797087e-02	2.456111107186765707e+02	8.020633829650304136e+00	8.611821158588417902e+00	1.793373650707854369e-03	7.056522379582622073e-02	2.204849115228362921e-03	3.616734184036149991e-01	6.381390582651342777e-03	3.319979109632064773e+00	7.055544163861493523e-02
1.961176277869809610e+03	2.351299738681806772e+01	4.609026561860681687e-02	6.605579513000974911e-04	7.556217640448281703e-02	8.860340158329604388e-04	1.118920199286129291e+00	4.105155485345606675e-03	4.071674831614067736e-01	9.517549486271711934e-02	2.320603832036138954e+02	9.086899296162638251e+00	8.594762192951936441e+00	2.039391311800529179e-03	6.725004141536457258e-02	2.523208789985060315e-03	3.603918160183730568e-01	7.414480682053350633e-03	3.595414906686897893e+00	7.538283726276538699e-02
1.942276585444898956e+03	2.412464720689023068e+01	3.600403640606477523e-02	6.314484771173227038e-04	6.989536795873618757e-02	8.502526824685369957e-04	1.114135623756251858e+00	4.069164491292995116e-03	-8.761918554047527091e-03	8.772091191941645827e-02	2.208527376991813185e+02	5.993411972498809526e+00	8.588858101568503045e+00	1.459392098699055333e-03	6.891021059017650441e-02	1.787886035908100744e-03	3.440119599178212417e-01	5.124416566271100884e-03	3.148807719022851948e-01	5.304465766256223624e-02
1.943615508275389857e+03	3.287076303895609186e+01	2.929011232779365342e-02	7.973149503500910791e-04	6.494417482120892759e-02	1.077057240801966229e-03	1.105350346418445096e+00	5.304867977409926869e-03	-1.866281576408099219e-01	1.083283104863906748e-01	2.302720175339189552e+02	9.611356596197452973e+00	8.682262536416413212e+00	2.279918059012285211e-03	6.995744571830984915e-02	2.791523031493927439e-03	3.481109528460763491e-01	7.993754766716265614e-03	2.095789144107404134e+00	8.597118229200534367e-02
