# h1 [mV]	 Delta h1 [mV] 	 mu1 [us] 	 Delta_mu1 [us]	sigma1 [us]	 Delta_sigma1 [us] 	 tau1 [us]	 Delta_tau1 [us] 	 c1 [mV] 	 Delta_c1 [mV]	h2 [mV]	 Delta h2 [mV] 	 mu2 [us] 	 Delta_mu2 [us]	sigma2 [us]	 Delta_sigma2 [us] 	 tau2 [us]	 Delta_tau2 [us] 	 c2 [mV] 	 Delta_c2 [mV]
1.572343667997958164e+03	1.566936071895128357e+01	8.492993040785002876e-03	4.687765445341579031e-04	6.450529779802856301e-02	6.254584275441594328e-04	1.092094649798788453e+00	3.388093564203762710e-03	3.056092988489939710e+00	8.622718985040352113e-02	5.220240698461458351e+02	1.135539802163707890e+01	3.796000374093449370e+00	6.438028006266700637e-04	3.869848916180173432e-02	8.087892063133434416e-04	2.363508351034336041e-01	2.504692419453547186e-03	9.139820334068570196e-01	9.234321444790542788e-02
1.867718948395258849e+03	1.572370088407238242e+01	3.286434029682886587e-02	4.237006958746417085e-04	6.886941056788330184e-02	5.632081519399872224e-04	1.100522292683182135e+00	2.978773425970009797e-03	5.813276290285199543e+00	9.461249359784221213e-02	5.275654671376958049e+02	1.024974816938604860e+01	3.859314535123236301e+00	5.948407113927195976e-04	3.970408090024738629e-02	7.394864100404294812e-04	2.226110287205803340e-01	2.217587947836456921e-03	4.699433497825163286e+00	9.008006086372503940e-02
1.757045187816981525e+03	1.399246850691467792e+01	3.090355508462745357e-02	4.265078128751335386e-04	7.316332953804872974e-02	5.650306829160076007e-04	1.120151566629834505e+00	2.945338751705468740e-03	3.276932792797460969e+00	9.091034625294565352e-02	5.320613292870125406e+02	9.464884954768594483e+00	3.901668451071405030e+00	5.405312812640936321e-04	3.973922327919655190e-02	6.792923314251570269e-04	2.438846081799438681e-01	2.109071369636760993e-03	1.943323383669661064e+00	7.784138241522683965e-02
1.984657197697983975e+03	1.596530254828697437e+01	3.389438752604350541e-02	4.028702390409015445e-04	6.853078504897716638e-02	5.355853029904659307e-04	1.093185069094622985e+00	2.825846853663517393e-03	1.629839209822401824e-01	9.573967325960612562e-02	5.621530052806688218e+02	1.017990287211352118e+01	3.877648696887514568e+00	5.263908230884464193e-04	3.800733998766562399e-02	6.614376458781471516e-04	2.323500267890251658e-01	2.048108940587079017e-03	-1.166778031696779516e+00	8.190934623435199013e-02
1.658156619853811890e+03	1.317884274728910121e+01	2.661530622197208137e-02	4.174759638645814076e-04	7.177570788852326300e-02	5.534705022859720634e-04	1.099733036394650698e+00	2.872900180647110831e-03	5.188977934566142203e+00	8.413867355978291163e-02	5.035502008946492083e+02	9.200924593263193785e+00	3.861283103846783415e+00	5.488129424231084951e-04	3.907185438079464196e-02	6.850259529323681276e-04	2.261210868505381111e-01	2.078273610664273761e-03	4.331301008302420819e+00	7.829840227692116961e-02
1.966194298291982250e+03	1.471401126164126971e+01	4.475221288184560303e-02	4.001926885500811074e-04	7.301560990336654344e-02	5.298790057444119177e-04	1.093483172603555431e+00	2.719010485725167989e-03	7.329929393319624786e+00	9.654948535960813927e-02	5.605583555293427480e+02	1.163648127930504472e+01	3.932582573468199172e+00	5.947600321285972588e-04	3.754195520497268651e-02	7.494810055682653337e-04	2.351770699644691875e-01	2.342236142418895831e-03	6.291189685317816860e+00	9.130814286261376700e-02
2.095255048578651895e+03	1.557041168608485293e+01	4.266764461852155799e-02	3.863026189194323492e-04	7.106010992798490744e-02	5.124846831673570031e-04	1.100477642669571265e+00	2.673116596192519519e-03	2.173816891297784437e+00	9.796147063058328885e-02	4.399399796043359743e+02	8.010988145585796971e+00	3.913042010223100053e+00	5.526079034599687195e-04	3.943038554078825281e-02	6.886730957484141864e-04	2.253833148102650785e-01	2.079991506919585953e-03	2.216822699604565350e-01	6.914648562360574402e-02
2.022469768514408543e+03	1.565958601421629837e+01	4.437136189470743813e-02	4.076950644633962288e-04	7.193493000641573709e-02	5.403509048260469756e-04	1.094243870022732601e+00	2.792368045411458815e-03	5.846207987035392684e+00	1.005603013987489830e-01	6.011928579902672709e+02	1.032166368572960913e+01	3.879651666958135792e+00	5.182304546129879374e-04	3.935796408535876395e-02	6.487848271035485340e-04	2.336095954811151232e-01	1.987854500313935083e-03	5.236739578634656667e+00	8.655754797173051407e-02
2.202168064704463177e+03	1.801078559333327433e+01	5.407993572398067661e-02	4.198291802947836412e-04	7.017930266533545236e-02	5.571721774934100362e-04	1.084114513387355094e+00	2.892465541878610005e-03	1.472258297264205673e+01	1.122201945945268675e-01	5.274085174182303035e+02	1.096393546382923390e+01	3.902216095565867349e+00	5.996457363304784653e-04	3.796554037590563202e-02	7.600454539927358659e-04	2.510878718629580009e-01	2.427724443529585049e-03	1.328936086600529620e+01	8.310566635347631237e-02
1.850614950680714401e+03	1.433853559415258339e+01	1.943613246236950212e-02	3.983862855293173431e-04	7.030834331579741137e-02	5.288680431969550655e-04	1.100356130209261929e+00	2.771414985877581217e-03	-1.236022319486068710e+01	8.886810857035536138e-02	6.539120379426713043e+02	9.925207916549148024e+00	3.851398187597264933e+00	4.207829740786041511e-04	3.654944382755591359e-02	5.345856323919655814e-04	2.465508230161911618e-01	1.719404296062586454e-03	-1.597585783464752573e+01	7.255376125242518626e-02
